 &plot nbnd=  49, nks=   401 /
            0.000000  0.000000  0.000000
   -5.914   -1.679   -0.988   -0.066   -0.045    0.017    0.089    0.255    0.525
            0.000000  0.000000  0.097500
  -22.808  -22.631  -22.350  -21.967  -21.485  -20.908  -20.243  -19.501  -18.710  -17.974
  -16.254  -15.370  -14.318  -13.203  -12.070  -10.967  -10.870  -10.666  -10.642  -10.459
  -10.343  -10.195   -9.934   -9.904   -9.803   -9.358   -9.309   -9.123   -8.715   -8.670
   -8.502   -7.995   -7.977   -7.968   -7.531   -7.445   -7.246   -7.230   -7.050   -6.487
   -5.904   -1.682   -0.992   -0.069   -0.034    0.028    0.100    0.266    0.537
            0.000000  0.000000  0.100000
  -22.800  -22.623  -22.342  -21.959  -21.476  -20.899  -20.235  -19.493  -18.702  -17.966
  -16.247  -15.363  -14.313  -13.199  -12.068  -10.970  -10.859  -10.675  -10.656  -10.492
  -10.332  -10.226   -9.944   -9.894   -9.834   -9.348   -9.334   -9.147   -8.705   -8.686
   -8.531   -7.997   -7.990   -7.985   -7.556   -7.468   -7.265   -7.220   -7.066   -6.477
   -5.894   -1.686   -0.995   -0.071   -0.022    0.038    0.110    0.277    0.548
            0.000000  0.000000  0.102500
  -22.791  -22.614  -22.333  -21.950  -21.467  -20.891  -20.226  -19.485  -18.693  -17.958
  -16.240  -15.357  -14.307  -13.195  -12.067  -10.973  -10.849  -10.709  -10.645  -10.525
  -10.322  -10.259   -9.956   -9.884   -9.865   -9.360   -9.337   -9.171   -8.701   -8.695
   -8.560   -8.024   -8.006   -7.975   -7.580   -7.492   -7.284   -7.210   -7.083   -6.467
   -5.883   -1.690   -0.998   -0.074   -0.010    0.050    0.121    0.288    0.560
            0.000000  0.000000  0.105000
  -22.782  -22.605  -22.324  -21.941  -21.459  -20.882  -20.217  -19.476  -18.685  -17.950
  -16.233  -15.350  -14.302  -13.191  -12.065  -10.976  -10.838  -10.744  -10.634  -10.558
  -10.311  -10.292   -9.968   -9.897   -9.873   -9.385   -9.327   -9.197   -8.717   -8.685
   -8.589   -8.052   -8.023   -7.965   -7.604   -7.518   -7.302   -7.200   -7.099   -6.456
   -5.872   -1.694   -1.002   -0.077    0.002    0.061    0.133    0.300    0.573
            0.000000  0.000000  0.107500
  -22.772  -22.595  -22.315  -21.932  -21.449  -20.873  -20.209  -19.467  -18.677  -17.942
  -16.226  -15.343  -14.296  -13.186  -12.063  -10.979  -10.827  -10.779  -10.623  -10.593
  -10.325  -10.300   -9.981   -9.929   -9.862   -9.411   -9.316   -9.223   -8.732   -8.674
   -8.618   -8.079   -8.040   -7.954   -7.628   -7.545   -7.320   -7.189   -7.116   -6.445
   -5.861   -1.698   -1.006   -0.080    0.014    0.073    0.144    0.312    0.585
            0.000000  0.000000  0.110000
  -22.763  -22.586  -22.305  -21.922  -21.440  -20.864  -20.199  -19.458  -18.668  -17.934
  -16.218  -15.336  -14.290  -13.182  -12.062  -10.983  -10.816  -10.815  -10.627  -10.612
  -10.360  -10.289   -9.995   -9.961   -9.851   -9.436   -9.305   -9.250   -8.748   -8.663
   -8.648   -8.107   -8.059   -7.943   -7.651   -7.573   -7.337   -7.178   -7.134   -6.434
   -5.850   -1.702   -1.010   -0.083    0.027    0.085    0.156    0.324    0.598
            0.000000  0.000000  0.112500
  -22.753  -22.576  -22.295  -21.912  -21.430  -20.854  -20.190  -19.449  -18.659  -17.925
  -16.210  -15.329  -14.284  -13.178  -12.061  -10.988  -10.851  -10.804  -10.662  -10.600
  -10.394  -10.277  -10.010   -9.993   -9.840   -9.461   -9.294   -9.277   -8.765   -8.678
   -8.652   -8.134   -8.079   -7.932   -7.674   -7.602   -7.354   -7.167   -7.152   -6.423
   -5.838   -1.706   -1.014   -0.087    0.040    0.097    0.168    0.337    0.612
            0.000000  0.000000  0.115000
  -22.743  -22.566  -22.285  -21.903  -21.421  -20.844  -20.180  -19.440  -18.650  -17.916
  -16.202  -15.322  -14.278  -13.174  -12.059  -10.993  -10.888  -10.792  -10.697  -10.589
  -10.429  -10.266  -10.028  -10.024   -9.828   -9.486   -9.306   -9.282   -8.782   -8.708
   -8.641   -8.161   -8.100   -7.921   -7.696   -7.632   -7.371   -7.170   -7.156   -6.412
   -5.826   -1.711   -1.018   -0.091    0.053    0.109    0.180    0.350    0.625
            0.000000  0.000000  0.117500
  -22.733  -22.556  -22.275  -21.893  -21.411  -20.834  -20.171  -19.430  -18.640  -17.907
  -16.194  -15.315  -14.272  -13.170  -12.058  -10.999  -10.925  -10.780  -10.733  -10.577
  -10.465  -10.254  -10.060  -10.042   -9.816   -9.510   -9.334   -9.271   -8.800   -8.738
   -8.629   -8.188   -8.123   -7.909   -7.718   -7.664   -7.388   -7.189   -7.144   -6.400
   -5.814   -1.715   -1.022   -0.095    0.067    0.122    0.193    0.363    0.639
            0.000000  0.000000  0.120000
  -22.723  -22.546  -22.265  -21.882  -21.400  -20.824  -20.161  -19.420  -18.631  -17.898
  -16.186  -15.307  -14.266  -13.165  -12.057  -11.006  -10.963  -10.768  -10.767  -10.564
  -10.501  -10.241  -10.093  -10.061   -9.804   -9.535   -9.364   -9.259   -8.818   -8.768
   -8.617   -8.214   -8.146   -7.898   -7.739   -7.696   -7.404   -7.208   -7.133   -6.388
   -5.802   -1.720   -1.027   -0.099    0.081    0.135    0.206    0.376    0.653
            0.000000  0.000000  0.122500
  -22.712  -22.535  -22.254  -21.872  -21.390  -20.814  -20.150  -19.410  -18.621  -17.889
  -16.178  -15.300  -14.259  -13.161  -12.056  -11.014  -11.001  -10.803  -10.755  -10.552
  -10.537  -10.229  -10.126  -10.080   -9.791   -9.559   -9.393   -9.246   -8.837   -8.797
   -8.605   -8.240   -8.171   -7.886   -7.759   -7.729   -7.421   -7.227   -7.121   -6.376
   -5.789   -1.725   -1.032   -0.103    0.095    0.148    0.219    0.390    0.668
            0.000000  0.000000  0.125000
  -22.701  -22.524  -22.244  -21.861  -21.379  -20.803  -20.140  -19.400  -18.611  -17.879
  -16.169  -15.292  -14.253  -13.157  -12.056  -11.039  -11.023  -10.838  -10.742  -10.574
  -10.539  -10.216  -10.159  -10.100   -9.779   -9.583   -9.424   -9.234   -8.857   -8.827
   -8.593   -8.266   -8.197   -7.873   -7.779   -7.762   -7.437   -7.247   -7.108   -6.363
   -5.776   -1.730   -1.037   -0.108    0.109    0.162    0.232    0.404    0.682
            0.000000  0.000000  0.127500
  -22.690  -22.513  -22.233  -21.850  -21.368  -20.793  -20.129  -19.390  -18.601  -17.869
  -16.161  -15.284  -14.247  -13.153  -12.055  -11.078  -11.034  -10.873  -10.729  -10.611
  -10.526  -10.203  -10.193  -10.122   -9.766   -9.607   -9.454   -9.221   -8.877   -8.857
   -8.580   -8.290   -8.225   -7.861   -7.800   -7.794   -7.453   -7.267   -7.096   -6.351
   -5.763   -1.736   -1.042   -0.113    0.124    0.175    0.246    0.419    0.697
            0.000000  0.000000  0.130000
  -22.679  -22.502  -22.221  -21.839  -21.357  -20.782  -20.119  -19.379  -18.591  -17.859
  -16.152  -15.276  -14.240  -13.148  -12.055  -11.118  -11.047  -10.906  -10.715  -10.648
