 &plot nbnd=  31, nks=   401 /
            0.000000  0.000000 -0.500000
   -8.649   -8.362   -8.349   -7.174   -6.684   -5.948   -1.910   -1.089   -0.117    0.811
    0.816
            0.000000  0.000000 -0.402500
  -21.723  -20.611  -20.543  -19.471  -18.853  -17.979  -16.111  -15.290  -13.890  -12.888
  -12.309  -10.971  -10.916  -10.573  -10.177   -9.677   -9.618   -9.464   -9.160   -9.128
   -8.635   -8.371   -8.333   -7.156   -6.693   -5.939   -1.917   -1.075   -0.137    0.796
    0.801
            0.000000  0.000000 -0.400000
  -21.735  -20.598  -20.551  -19.455  -18.862  -17.968  -16.117  -15.277  -13.901  -12.876
  -12.333  -10.992  -10.931  -10.558  -10.190   -9.682   -9.632   -9.461   -9.145   -9.116
   -8.622   -8.383   -8.315   -7.139   -6.702   -5.930   -1.924   -1.062   -0.157    0.781
    0.787
            0.000000  0.000000 -0.397500
  -21.746  -20.590  -20.553  -19.439  -18.872  -17.957  -16.123  -15.264  -13.911  -12.864
  -12.357  -11.014  -10.946  -10.542  -10.202   -9.688   -9.645   -9.459   -9.130   -9.104
   -8.608   -8.395   -8.296   -7.121   -6.711   -5.921   -1.931   -1.049   -0.177    0.767
    0.772
            0.000000  0.000000 -0.395000
  -21.758  -20.591  -20.545  -19.423  -18.881  -17.946  -16.128  -15.251  -13.922  -12.853
  -12.381  -11.036  -10.961  -10.526  -10.215   -9.694   -9.659   -9.457   -9.115   -9.091
   -8.595   -8.408   -8.277   -7.102   -6.719   -5.911   -1.938   -1.035   -0.197    0.752
    0.758
            0.000000  0.000000 -0.392500
  -21.769  -20.599  -20.532  -19.408  -18.890  -17.936  -16.134  -15.237  -13.933  -12.843
  -12.404  -11.058  -10.976  -10.510  -10.229   -9.701   -9.672   -9.455   -9.099   -9.078
   -8.581   -8.420   -8.258   -7.084   -6.728   -5.902   -1.945   -1.022   -0.217    0.737
    0.743
            0.000000  0.000000 -0.390000
  -21.780  -20.608  -20.516  -19.392  -18.899  -17.925  -16.139  -15.224  -13.943  -12.833
  -12.426  -11.081  -10.990  -10.494  -10.242   -9.708   -9.685   -9.453   -9.083   -9.065
   -8.567   -8.433   -8.238   -7.066   -6.737   -5.893   -1.952   -1.008   -0.237    0.723
    0.729
            0.000000  0.000000 -0.387500
  -21.791  -20.618  -20.500  -19.376  -18.908  -17.915  -16.144  -15.211  -13.954  -12.824
  -12.447  -11.104  -11.005  -10.478  -10.256   -9.715   -9.698   -9.451   -9.067   -9.052
   -8.554   -8.445   -8.219   -7.048   -6.746   -5.884   -1.959   -0.995   -0.257    0.708
    0.715
            0.000000  0.000000 -0.385000
  -21.803  -20.628  -20.483  -19.361  -18.917  -17.904  -16.149  -15.198  -13.964  -12.817
  -12.467  -11.127  -11.019  -10.462  -10.270   -9.723   -9.711   -9.450   -9.052   -9.037
   -8.540   -8.458   -8.199   -7.030   -6.755   -5.875   -1.965   -0.981   -0.277    0.694
    0.701
            0.000000  0.000000 -0.382500
  -21.814  -20.639  -20.466  -19.345  -18.926  -17.894  -16.153  -15.185  -13.974  -12.811
  -12.486  -11.150  -11.033  -10.446  -10.284   -9.731   -9.724   -9.449   -9.038   -9.020
   -8.526   -8.470   -8.180   -7.012   -6.763   -5.866   -1.972   -0.968   -0.297    0.680
    0.687
            0.000000  0.000000 -0.380000
  -21.825  -20.649  -20.449  -19.329  -18.934  -17.884  -16.157  -15.172  -13.984  -12.807
  -12.503  -11.173  -11.047  -10.430  -10.298   -9.739   -9.737   -9.448   -9.025   -9.003
   -8.513   -8.482   -8.160   -6.994   -6.772   -5.857   -1.978   -0.954   -0.317    0.665
    0.672
            0.000000  0.000000 -0.377500
  -21.835  -20.660  -20.432  -19.314  -18.943  -17.874  -16.162  -15.159  -13.994  -12.806
  -12.517  -11.196  -11.061  -10.414  -10.312   -9.750   -9.747   -9.448   -9.013   -8.985
   -8.499   -8.494   -8.141   -6.975   -6.780   -5.848   -1.985   -0.940   -0.337    0.651
    0.659
            0.000000  0.000000 -0.375000
  -21.846  -20.670  -20.415  -19.299  -18.950  -17.863  -16.165  -15.146  -14.004  -12.807
  -12.529  -11.220  -11.074  -10.399  -10.327   -9.763   -9.755   -9.448   -9.001   -8.966
   -8.506   -8.485   -8.121   -6.957   -6.788   -5.839   -1.991   -0.927   -0.356    0.637
    0.645
            0.000000  0.000000 -0.372500
  -21.857  -20.680  -20.397  -19.284  -18.958  -17.854  -16.169  -15.133  -14.014  -12.811
  -12.538  -11.243  -11.088  -10.384  -10.341   -9.775   -9.763   -9.449   -8.989   -8.947
   -8.518   -8.472   -8.101   -6.939   -6.796   -5.830   -1.997   -0.913   -0.376    0.623
    0.631
            0.000000  0.000000 -0.370000
  -21.868  -20.691  -20.379  -19.269  -18.965  -17.844  -16.173  -15.121  -14.023  -12.819
  -12.543  -11.267  -11.101  -10.371  -10.354   -9.788   -9.771   -9.449   -8.977   -8.928
   -8.530   -8.458   -8.082   -6.922   -6.804   -5.821   -2.003   -0.900   -0.396    0.609
    0.617
            0.000000  0.000000 -0.367500
  -21.878  -20.701  -20.362  -19.255  -18.972  -17.834  -16.176  -15.108  -14.033  -12.830
  -12.545  -11.290  -11.115  -10.375  -10.350   -9.800   -9.778   -9.450   -8.966   -8.909
   -8.542   -8.444   -8.062   -6.905   -6.811   -5.812   -2.009   -0.886   -0.416    0.595
    0.603
            0.000000  0.000000 -0.365000
  -21.889  -20.711  -20.344  -19.241  -18.978  -17.824  -16.179  -15.095  -14.042  -12.844
